log_id,timestamp,cmdb_id,log_name,value
9CGHq38B8vQa58bZIMEl,1647850231,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
9iGHq38B8vQa58bZIMEl,1647850231,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
9yGHq38B8vQa58bZIMEl,1647850231,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=65e0e0a0-d715-4e1c-9d9a-e11fdb033a3e
-CGHq38B8vQa58bZIMEl,1647850231,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
-iGHq38B8vQa58bZIMEl,1647850231,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
-yGHq38B8vQa58bZIMEl,1647850231,cartservice-2,log_cartservice-service_application,     Request finished in 0.6496ms 200 application/grpc
_CGHq38B8vQa58bZIMEl,1647850231,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
_yGHq38B8vQa58bZIMEl,1647850231,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
ACGHq38B8vQa58bZIMIl,1647850231,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
ASGHq38B8vQa58bZIMIl,1647850231,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
AiGHq38B8vQa58bZIMIl,1647850231,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=9c1cbc10-c4ae-4f5b-8f76-75ef72080e8e
BSGHq38B8vQa58bZIMIl,1647850231,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
BiGHq38B8vQa58bZIMIl,1647850231,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
CCGHq38B8vQa58bZIMIl,1647850231,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
CSGHq38B8vQa58bZIMIl,1647850231,cartservice-2,log_cartservice-service_application,     Request finished in 0.5882ms 200 application/grpc
CyGHq38B8vQa58bZIMIl,1647850231,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
DCGHq38B8vQa58bZIMIl,1647850231,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
DSGHq38B8vQa58bZIMIl,1647850231,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
FCGHq38B8vQa58bZIMIl,1647850232,frontend-0,log_frontend-service_application,"severity: warning, message: failed to retrieve ads"
FSGHq38B8vQa58bZIMIl,1647850232,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
FiGHq38B8vQa58bZIMIl,1647850232,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
GyGHq38B8vQa58bZIMIl,1647850229,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
HSGHq38B8vQa58bZIMIl,1647850232,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [ShipOrder] completed request"
ICGHq38B8vQa58bZIMIl,1647850231,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
JCGHq38B8vQa58bZIMIl,1647850231,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
VyGHq38B8vQa58bZIMI8,1647850231,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
WiGHq38B8vQa58bZIMI8,1647850232,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
XiGHq38B8vQa58bZIMI8,1647850232,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
XyGHq38B8vQa58bZIMI8,1647850232,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
YiGHq38B8vQa58bZIMI8,1647850230,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['OLJCESPC7Z', 'LS4PSXUNUM', '2ZYFJ3GM2N', '9SIQT8TOJO', '0PUK6V6EV0']"
YyGHq38B8vQa58bZIMI8,1647850230,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['6E92ZMYYFZ', '9SIQT8TOJO', 'OLJCESPC7Z', 'LS4PSXUNUM', '2ZYFJ3GM2N']"
ZiGHq38B8vQa58bZIMI8,1647850231,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['6E92ZMYYFZ', 'LS4PSXUNUM', '0PUK6V6EV0', '2ZYFJ3GM2N', '9SIQT8TOJO']"
aiGHq38B8vQa58bZIMI8,1647850228,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
ayGHq38B8vQa58bZIMI8,1647850228,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
bCGHq38B8vQa58bZIMI8,1647850229,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
byGHq38B8vQa58bZIMI8,1647850231,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
cCGHq38B8vQa58bZIMI8,1647850232,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
ciGHq38B8vQa58bZIMI8,1647850231,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
dCGHq38B8vQa58bZIMI8,1647850231,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
dSGHq38B8vQa58bZIMI8,1647850231,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
diGHq38B8vQa58bZIMI8,1647850231,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
dyGHq38B8vQa58bZIMI8,1647850231,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=2c24c8a6-ac36-48b0-99ae-3a3319f11639
eCGHq38B8vQa58bZIMI8,1647850231,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
fiGHq38B8vQa58bZIMI8,1647850232,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
fyGHq38B8vQa58bZIMI8,1647850232,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/EmptyCart'
giGHq38B8vQa58bZIMI8,1647850232,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/EmptyCart'
gyGHq38B8vQa58bZIMI8,1647850232,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
hSGHq38B8vQa58bZIMI8,1647850232,adservice-0,log_adservice-service_application,"ar 21, 2022 8:10:32 AM io.grpc.internal.SerializingExecutor run"
hiGHq38B8vQa58bZIMI8,1647850232,adservice-0,log_adservice-service_application,EVERE: Exception while executing runnable io.grpc.internal.ServerImpl$JumpToApplicationThreadServerStreamListener$1HalfClosed@6d8c9df4
hyGHq38B8vQa58bZIMI8,1647850232,adservice-0,log_adservice-service_application,ava.lang.NullPointerException
iCGHq38B8vQa58bZIMI8,1647850232,adservice-0,log_adservice-service_application,at hipstershop.AdService.getAdsByCategory(AdService.java:186)
vCGHq38B8vQa58bZIMJM,1647850232,adservice-0,log_adservice-service_application,at hipstershop.AdService$AdServiceImpl.getAds(AdService.java:161)
vSGHq38B8vQa58bZIMJM,1647850232,adservice-0,log_adservice-service_application,at hipstershop.AdServiceGrpc$MethodHandlers.invoke(AdServiceGrpc.java:217)
viGHq38B8vQa58bZIMJM,1647850232,adservice-0,log_adservice-service_application,at io.grpc.stub.ServerCalls$UnaryServerCallHandler$UnaryServerCallListener.onHalfClose(ServerCalls.java:172)
wCGHq38B8vQa58bZIMJM,1647850232,adservice-0,log_adservice-service_application,at io.grpc.ForwardingServerCallListener.onHalfClose(ForwardingServerCallListener.java:23)
wyGHq38B8vQa58bZIMJM,1647850232,adservice-0,log_adservice-service_application,at io.grpc.internal.ServerCallImpl$ServerStreamListenerImpl.halfClosed(ServerCallImpl.java:331)
xCGHq38B8vQa58bZIMJM,1647850232,adservice-0,log_adservice-service_application,at io.grpc.internal.ServerImpl$JumpToApplicationThreadServerStreamListener$1HalfClosed.runInContext(ServerImpl.java:817)
xiGHq38B8vQa58bZIMJM,1647850232,adservice-0,log_adservice-service_application,at io.grpc.internal.SerializingExecutor.run(SerializingExecutor.java:123)
yCGHq38B8vQa58bZIMJM,1647850232,adservice-0,log_adservice-service_application,at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
ySGHq38B8vQa58bZIMJM,1647850232,adservice-0,log_adservice-service_application,at java.lang.Thread.run(Thread.java:748)
yiGHq38B8vQa58bZIMJM,1647850232,adservice-0,log_adservice-service_application,
zCGHq38B8vQa58bZIMJM,1647850232,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
zSGHq38B8vQa58bZIMJM,1647850232,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
zyGHq38B8vQa58bZIMJM,1647850232,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
1CGHq38B8vQa58bZIMJM,1647850232,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
1SGHq38B8vQa58bZIMJM,1647850232,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
1yGHq38B8vQa58bZIMJM,1647850232,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
2iGHq38B8vQa58bZIMJM,1647850232,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
3CGHq38B8vQa58bZIMJM,1647850232,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
4CGHq38B8vQa58bZIMJM,1647850232,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=65e0e0a0-d715-4e1c-9d9a-e11fdb033a3e
5iGHq38B8vQa58bZIMJM,1647850232,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
6SGHq38B8vQa58bZIMJM,1647850232,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
6yGHq38B8vQa58bZIMJM,1647850232,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
HyGHq38B8vQa58bZIMNc,1647850232,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
ISGHq38B8vQa58bZIMNc,1647850232,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
IiGHq38B8vQa58bZIMNc,1647850232,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=3cfb5802-bfc5-4b71-abb1-80f2979ed3b8
JCGHq38B8vQa58bZIMNc,1647850232,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
KCGHq38B8vQa58bZIMNc,1647850232,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
KiGHq38B8vQa58bZIMNc,1647850232,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
KyGHq38B8vQa58bZIMNc,1647850232,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
MiGHq38B8vQa58bZIMNc,1647850232,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=aee172db-8ead-4df0-bbe6-ddfdf32a7725
NSGHq38B8vQa58bZIMNc,1647850232,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
OCGHq38B8vQa58bZIMNc,1647850232,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
PyGHq38B8vQa58bZIMNc,1647850232,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
QSGHq38B8vQa58bZIMNc,1647850232,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
RCGHq38B8vQa58bZIMNc,1647850232,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
SSGHq38B8vQa58bZIMNc,1647850231,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
SiGHq38B8vQa58bZIMNc,1647850231,frontend-2,log_frontend-service_application,"severity: debug, message: serving product page"
SyGHq38B8vQa58bZIMNc,1647850231,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
gyGHq38B8vQa58bZIMNt,1647850232,frontend-2,log_frontend-service_application,"severity: debug, message: serving product page"
hyGHq38B8vQa58bZIMNt,1647850232,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
iCGHq38B8vQa58bZIMNt,1647850232,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
iiGHq38B8vQa58bZIMNt,1647850232,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
iyGHq38B8vQa58bZIMNt,1647850232,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
jSGHq38B8vQa58bZIMNt,1647850233,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
jiGHq38B8vQa58bZIMNt,1647850232,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
jyGHq38B8vQa58bZIMNt,1647850232,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
kCGHq38B8vQa58bZIMNt,1647850232,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
liGHq38B8vQa58bZIMNt,1647850232,cartservice-0,log_cartservice-service_application,mptyCartAsync called with userId=b3b95394-b5a2-4987-88a6-6b90d98c16eb
lyGHq38B8vQa58bZIMNt,1647850232,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
miGHq38B8vQa58bZIMNt,1647850232,cartservice-0,log_cartservice-service_application,     Request finished in 0.5978ms 200 application/grpc
nSGHq38B8vQa58bZIMNt,1647850232,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
oCGHq38B8vQa58bZIMNt,1647850232,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
oyGHq38B8vQa58bZIMNt,1647850232,cartservice-0,log_cartservice-service_application,     Request finished in 0.5898ms 200 application/grpc
pCGHq38B8vQa58bZIMNt,1647850232,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['1YMWWN1N4O', 'LS4PSXUNUM', '2ZYFJ3GM2N', '6E92ZMYYFZ', '0PUK6V6EV0']"
pSGHq38B8vQa58bZIMNt,1647850232,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['6E92ZMYYFZ', '2ZYFJ3GM2N', 'OLJCESPC7Z', '0PUK6V6EV0', 'L9ECAV7KIM']"
